Latitude,Longitude,Station Code,Depth,Parameter Code,Data Quality,Dataset_Source,temperature_avg,rainfall_mm,humidity_pct,pressure_hPa,drought_index,extreme_precip_days,urban_pct,forest_pct,agriculture_pct,water_pct,wetland_pct,grassland_pct,barren_pct,frag_index,soil_perm,ind_count,hg_impact,pb_impact,ind_risk_score,param_category,country_code,time_season,value_with_unit,sampling_method,is_referenced_method,water_body_type,analytical_program,pollution_risk,testing_laboratory,validated_results,sampling_weather,regulatory_framework,land_use_impact,season,date,year,month,day,is_below_detection,is_above_detection,is_not_detected,extracted_value,unit,unit_is_common
39.18079,-6.6494,CAN00023,0.3,O2-Dis-Sat,Fair,dissolved_gas,18.164821296594106,114.049607678266,76.85923759766797,1007.9561341321137,-0.097924516455031,2.0,9.33171921926582,29.895440703694888,25.539107989154044,6.134553161903108,7.198646225403221,11.340155247534172,5.04490494196622,0.7815119638681642,0.5550861622732377,1.0,0.0,0.0,0.0,Other,GRC,2015-03-19 12:00:00 - Spring,103.300003051758 %,Grab Sample,False,Lake,International Water Assessment,Very Low,Athens Water Authority Lab,True,Cloudy,International Water Quality Standards,Mixed Land Use,Spring,2015-03-19 12:00:00,2015,3,19,True,False,False,103.300003051758,%,True
36.339265,-6.6494,CAN00284,0.3,Fe-Ext,Fair,iron,7.007713521975827,78.73004503075921,76.3537126997877,1007.9561341321137,0.0142639280248788,1.0,9.33171921926582,34.95657400255719,27.044387950108646,6.134553161903108,5.994942085107814,12.910921126017392,4.243570856381617,0.743814719135781,0.5822486660342114,0.0,0.0,0.0,0.0,Metal,CAN,2009-04-20 12:00:00 - Spring,0.1 mg/l,Manual Sample,False,Estuary,International Water Assessment,Low,International Water Quality Lab,False,Cloudy,Fisheries Act,Mixed Land Use,Spring,2009-04-20 12:00:00,2009,4,20,True,False,False,0.1,mg/l,True
26.14,-6.6494,IND02195,0.3,Ca-Dis,Unknown,calcium,14.024206743454862,78.73004503075921,80.30720260525284,1008.5124443422259,-1.0186188041946092,1.0,9.48105076347461,38.276526521084726,26.72441374804972,4.708797297157704,9.971672421678614,8.954301509281036,3.0948332857944094,0.7664216414959998,0.5822486660342114,0.0,0.0,0.0,0.0,Other,MEX,2000-01-09 00:00:00 - Winter,0.0 mg/l,Composite Sample,False,Lake,International Water Assessment,Low,International Water Quality Lab,True,Clear,International Water Quality Standards,Mixed Land Use,Winter,2000-01-09 00:00:00,2000,1,9,True,False,False,0.0,mg/l,True
19.33166667,-6.6494,IND02379,0.3,HCO3,Unknown,bicarbonate,18.097541814483662,78.73004503075921,81.52236522248185,1008.5124443422259,0.0142639280248788,1.0,7.646650596543032,41.041346054891534,24.407423137335872,3.3736338364489216,7.967309167260902,12.166678013640084,3.3969591938796424,0.743270914952437,0.6220632642018705,0.0,0.0,0.0,0.0,Common Ion,IND,2018-02-13 12:00:00 - Winter,0.0 mg/l,Composite Sample,False,Lake,International Water Assessment,Very Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Forest Dominant,Winter,2018-02-13 12:00:00,2018,2,13,True,False,False,0.0,mg/l,True
20.975,-6.6494,IND02397,0.3,Alk-Phen,Unknown,dissolved_gas,20.343947215176208,93.5740951297172,73.63799599591492,1007.9561341321137,0.0947095278605387,1.0,9.703321827330846,39.01648140726884,24.90509256788321,4.135064611612826,8.363029604500158,9.085658617707567,3.0948332857944094,0.743270914952437,0.5822486660342114,1.0,0.0,0.0,0.0,Other,IND,2021-03-01 00:00:00 - Spring,0.0 mg/l,Manual Sample,True,Wetland,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Mixed Land Use,Spring,2021-03-01 00:00:00,2021,3,1,True,False,False,0.0,mg/l,True
16.17656,-6.6494,CAN00023,0.3,FECALCOLI,Fair,indicator_organism,7.007713521975827,78.73004503075921,56.14582433557582,1007.9561341321137,-0.0683208236904895,3.0,13.814948355430165,34.877280925061605,19.693358521105942,6.652615530158909,8.363029604500158,11.89655922804798,5.598445273897844,0.7776987915674931,0.5822486660342114,0.0,0.0,0.0,0.0,Other,MEX,2017-05-31 12:00:00 - Spring,0.0 mg/l,Field Measurement,True,Lake,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Forest Dominant,Spring,2017-05-31 12:00:00,2017,5,31,True,False,False,0.0,mg/l,False
36.339265,-6.6494,IND02566,0.3,H-T,Unknown,dissolved_gas,15.217575273085195,95.95768330058633,80.73642314988558,1008.5124443422259,-0.4053770680508819,0.0,13.089771762871823,40.58201425911757,20.93104957318676,6.134553161903108,8.828518982581393,10.510992068658734,5.04490494196622,0.7885569464774581,0.5857954648000837,0.0,0.0,0.0,0.0,Other,IND,2021-06-11 00:00:00 - Summer,96.24 mg/l,Field Measurement,False,Lake,International Water Assessment,Low,International Water Quality Lab,True,Rainy,International Water Quality Standards,Agricultural Dominant,Summer,2021-06-11 00:00:00,2021,6,11,True,False,False,96.24,mg/l,True
36.339265,-6.6494,CAN00023,0.3,DOC,Fair,dissolved_gas,7.007713521975827,78.73004503075921,82.73687131278558,1008.5124443422259,0.0396332031171344,1.0,10.957361014112012,33.60048350317547,21.77081282761068,6.126819419684448,7.392592332674736,12.180641560194143,5.001508338538908,0.7482069376570392,0.5867854476346234,0.0,0.0,0.0,0.0,Nutrient,MEX,2016-06-29 12:00:00 - Summer,0.0 mg/l,Field Measurement,False,Lake,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Urban Dominant,Summer,2016-06-29 12:00:00,2016,6,29,True,False,False,0.0,mg/l,True
47.1566,-6.6494,AUT00050,0.3,Fe-Tot,Fair,iron,7.007713521975827,114.049607678266,95.0,1007.9561341321137,0.0142639280248788,1.0,8.441553294545601,33.577989598834186,24.757507461189924,6.134553161903108,8.776513314814816,12.510238477373942,7.044370514705866,0.713206586527543,0.6064793744922841,0.0,0.0,0.0,0.0,Metal,MEX,2006-02-02 00:00:00 - Winter,0.0 mg/l,Automated Sample,True,Stream,International Water Assessment,Low,International Water Quality Lab,True,Snowy,International Water Quality Standards,Urban Dominant,Winter,2006-02-02 00:00:00,2006,2,2,True,False,False,0.0,mg/l,True
22.94805556,-6.6494,CAN00023,0.3,H-T,Unknown,hardness,2.048919074053712,78.73004503075921,80.30720260525284,1009.0667917707638,0.0142639280248788,2.0,11.38846478720967,37.74015483894342,26.96661503538936,3.5582309574123685,8.682754377779435,9.261025559140212,3.0948332857944094,0.7936462747644641,0.5876096257555429,1.0,0.0,0.0,0.0,Other,MEX,1999-10-04 00:00:00 - Fall,88.6519 mg/l,Field Measurement,True,Stream,International Water Assessment,Low,International Water Quality Lab,True,Rainy,International Water Quality Standards,Agricultural Dominant,Fall,1999-10-04 00:00:00,1999,10,4,True,False,False,88.6519,mg/l,True
18.16055,-6.6494,CAN00023,0.3,FECALCOLI,Fair,indicator_organism,20.343947215176208,79.63597603048905,65.8427840626482,1008.5124443422259,-0.6155513597886464,0.0,13.992031727197832,33.77567086222028,24.90509256788321,6.134553161903108,8.52296910773688,11.644579043012197,3.3294480546941485,0.804953735733875,0.5553079918607573,0.0,0.0,0.0,0.0,Other,MEX,2015-03-14 12:00:00 - Spring,4600.0 1/100 ml,Manual Sample,True,Stream,International Water Assessment,Very Low,International Water Quality Lab,False,Cloudy,International Water Quality Standards,Urban Dominant,Spring,2015-03-14 12:00:00,2015,3,14,True,False,False,4600.0,1/100 ml,True
20.8286,-6.6494,MEX02989,0.3,O2-Dis-Sat,Fair,dissolved_gas,19.32284150901181,80.98628614674352,82.46167670535696,1008.5124443422259,-0.5229127459814626,1.0,11.390207684230928,35.70670802691596,20.52367329159181,6.134553161903108,9.548577238276987,9.718610788393107,4.9004848288528,0.7489690575771591,0.5609662823423673,1.0,0.0,0.0,0.0,Other,MEX,2015-05-13 12:00:00 - Spring,97.3 %,Field Measurement,True,Lake,International Water Assessment,Medium,International Water Quality Lab,True,Rainy,International Water Quality Standards,Mixed Land Use,Spring,2015-05-13 12:00:00,2015,5,13,True,False,False,97.3,%,True
47.10744,-6.6494,CAN00023,0.3,O2-Dis,Fair,dissolved_gas,4.321706077955497,114.049607678266,87.8599134545326,1007.9561341321137,0.0142639280248788,1.0,9.33171921926582,28.313904255795336,24.90509256788321,6.134553161903108,8.363029604500158,16.085867464802035,6.974761930627236,0.7278682548019996,0.5822486660342114,0.0,0.0,0.0,0.0,Other,MEX,2014-05-05 12:00:00 - Spring,11.15 mg/l,Composite Sample,True,Lake,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Mixed Land Use,Spring,2014-05-05 12:00:00,2014,5,5,True,False,False,11.15,mg/l,True
36.339265,-6.6494,CAN00023,0.3,11DCE,Fair,dissolved_gas,7.007713521975827,70.95340186196438,83.81187187478588,1008.5124443422259,-1.0602333574789649,1.0,9.33171921926582,37.36258054984188,19.244315968943983,6.857100870064461,9.028632982530342,10.588279450480876,4.858330694366036,0.7528413186294762,0.5713561310464228,0.0,0.0,0.0,0.0,Other,MEX,2015-06-03 12:00:00 - Summer,0.0 mg/l,Manual Sample,True,Marine,International Water Assessment,Low,International Water Quality Lab,True,Stormy,International Water Quality Standards,Agricultural Dominant,Summer,2015-06-03 12:00:00,2015,6,3,True,False,False,0.0,mg/l,False
36.339265,-6.6494,ITA00393,0.3,O2-Dis-Sat,Fair,dissolved_gas,-6.4062134118962355,87.41517360796962,94.37862292372633,1008.5124443422259,-1.0602333574789649,2.0,5.886329154393576,29.82030915249841,28.866948155158507,6.134553161903108,10.026391062790992,12.180641560194143,6.583859508373098,0.6997103805498306,0.5981187194737702,1.0,0.0,0.0,0.0,Other,MEX,2016-08-24 12:00:00 - Summer,96.0 %,Manual Sample,True,Wetland,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Urban Dominant,Summer,2016-08-24 12:00:00,2016,8,24,True,False,False,96.0,%,True
21.77918,-6.6494,MEX00041,0.3,O2-Dis-Sat,Fair,dissolved_gas,20.343947215176208,78.73004503075921,66.04093860144594,1008.5124443422259,0.0142639280248788,3.0,12.10556107302501,37.012464433448855,22.292478384781685,8.4388974924629,7.687825588582638,8.759448658662112,3.703324369036799,0.743270914952437,0.5822486660342114,0.0,0.0,0.0,0.0,Other,MEX,2015-05-26 12:00:00 - Spring,12.6 %,Field Measurement,False,Lake,International Water Assessment,Low,International Water Quality Lab,False,Cloudy,International Water Quality Standards,Mixed Land Use,Spring,2015-05-26 12:00:00,2015,5,26,True,False,False,12.6,%,True
20.9242,-6.6494,MEX01471,0.3,Cd-Tot,Fair,dissolved_gas,6.156339683583784,78.73004503075921,80.2735194765618,1009.0667917707638,0.0142639280248788,1.0,9.178758361691775,37.7654928521615,19.61184081773032,7.860752519120606,9.044995548487323,10.816664714266915,5.721495186541553,0.7071331035813204,0.58331884240957,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2014-08-21 12:00:00 - Summer,0.2 µg/l,Composite Sample,False,Lake,International Water Assessment,Low,International Water Quality Lab,False,Cloudy,International Water Quality Standards,Agricultural Dominant,Summer,2014-08-21 12:00:00,2014,8,21,True,False,False,0.2,µg/l,True
47.9752,-6.6494,HUN00035,0.3,Cu-Tot,Fair,copper,9.773419170994163,114.049607678266,92.68774551929954,1009.0667917707638,1.0758568539959823,1.0,16.101238741021138,33.60048350317547,21.54626568922432,9.594330412744805,7.595033899915461,12.180641560194143,7.044370514705866,0.8087173748543766,0.5254444857199935,0.0,0.0,0.0,0.0,Heavy Metal,MEX,1999-02-01 00:00:00 - Winter,0.0 mg/l,Grab Sample,False,Stream,International Water Assessment,Low,International Water Quality Lab,True,Snowy,International Water Quality Standards,Forest Dominant,Winter,1999-02-01 00:00:00,1999,2,1,True,False,False,0.0,mg/l,True
36.339265,-6.6494,CAN00065,0.3,La-Dis,Fair,lanthanum,7.007713521975827,78.73004503075921,91.84167972245774,1009.0667917707638,0.0142639280248788,2.0,7.717943943616012,28.409810525556345,22.034380332204265,10.361723231709096,8.390772036877916,16.444461475459164,6.6409084545772,0.743270914952437,0.567254432671335,2.0,0.0,0.0,0.0,Other,MEX,2013-07-03 17:30:00 - Summer,0.044 µg/l,Automated Sample,False,Stream,International Water Assessment,Low,National Water Research Center,False,Cloudy,Provincial Water Regulations,Urban Dominant,Summer,2013-07-03 17:30:00,2013,7,3,True,False,False,0.044,µg/l,True
36.339265,-6.6494,ITA00409,0.3,Mg-Dis,Fair,dissolved_gas,4.138569846406295,78.73004503075921,80.30720260525284,1009.0667917707638,0.0142639280248788,2.0,9.33171921926582,29.306663969614814,25.26776898950692,6.251339488509332,9.35891560205924,12.180641560194143,6.874702226159188,0.7210260607457828,0.5849689698330063,0.0,0.0,0.0,0.0,Common Ion,MEX,2016-05-18 12:00:00 - Spring,0.0 mg/l,Field Measurement,True,Estuary,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Agricultural Dominant,Spring,2016-05-18 12:00:00,2016,5,18,True,False,False,0.0,mg/l,True
36.339265,-6.6494,NOR00027,0.3,Ni-Tot,Fair,nickel,7.007713521975827,78.73004503075921,95.0,1008.5124443422259,1.0758568539959823,2.0,4.886767631793369,32.44899306280051,25.70390235635229,6.134553161903108,9.311914624041762,18.537112417641463,4.3317860336835485,0.6801620960902443,0.5822486660342114,0.0,0.0,0.0,0.0,Other,MEX,2018-05-07 12:00:00 - Spring,0.00082 mg/l,Grab Sample,False,Marine,International Water Assessment,Medium,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Urban Dominant,Spring,2018-05-07 12:00:00,2018,5,7,True,False,False,0.00082,mg/l,True
36.339265,-6.6494,IND02014,0.3,Cl-Dis,Unknown,dissolved_gas,7.007713521975827,101.75617169990188,77.524970187226,1008.5124443422259,0.4559368936182211,2.0,8.688173624922506,37.53607545877137,29.292788819799807,6.134553161903108,7.456356194195274,9.726874242828387,3.61140936495361,0.7587295016480686,0.6076933827808593,0.0,0.0,0.0,0.0,Other,IND,2020-03-03 00:00:00 - Spring,0.0 mg/l,Field Measurement,True,Estuary,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Agricultural Dominant,Spring,2020-03-03 00:00:00,2020,3,3,True,False,False,0.0,mg/l,True
21.0673,-6.6494,CAN00023,0.3,EC,Fair,dissolved_gas,17.632104355158056,78.73004503075921,63.553958204890655,1009.0667917707638,0.0142639280248788,0.0,15.03130010564402,34.9323383451385,20.94518910963207,4.891006941515651,8.140671539061543,9.531847324277104,6.527646634731122,0.7975572139591651,0.5822486660342114,0.0,0.0,0.0,0.0,Other,MEX,2012-12-24 12:00:00 - Winter,31.53 mg/l,Grab Sample,True,Reservoir,International Water Assessment,Medium,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Mixed Land Use,Winter,2012-12-24 12:00:00,2012,12,24,True,False,False,31.53,mg/l,True
26.28,-6.6494,IND02211,0.3,Alk-Tot,Unknown,alkalinity,7.007713521975827,60.75398673102074,82.06255463380866,1008.5124443422259,-1.0602333574789649,1.0,9.51925736809003,33.60048350317547,29.59693466894608,4.648224041598785,7.399721302900406,7.146386616768481,5.04490494196622,0.7772848837935251,0.595538273635928,0.0,0.0,0.0,0.0,Metal,IND,2021-08-02 00:00:00 - Summer,53.3 mg/l,Manual Sample,True,River,International Water Assessment,Medium,International Water Quality Lab,False,Foggy,International Water Quality Standards,Forest Dominant,Summer,2021-08-02 00:00:00,2021,8,2,True,False,False,53.3,mg/l,True
22.18899,-6.6494,CAN00023,0.3,Hg-Tot,Fair,mercury,20.343947215176208,94.13175362816662,77.058147485208,1007.9561341321137,0.0142639280248788,1.0,14.768824896596271,37.47452723703207,20.19313210218024,8.412143042120421,9.11687400452696,5.845000556900464,4.189498160643565,0.8015505431566273,0.5416949447636105,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2016-04-28 12:00:00 - Spring,0.0 mg/l,Grab Sample,True,Lake,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Mixed Land Use,Spring,2016-04-28 12:00:00,2016,4,28,True,False,False,0.0,mg/l,False
36.339265,-6.6494,CAN00023,0.3,Cl-Tot,Fair,dissolved_gas,4.7867637591940495,114.049607678266,95.0,1007.9561341321137,0.0142639280248788,1.0,5.1968864049580645,28.99248530397625,21.93327310527588,6.134553161903108,6.989281796803431,12.180641560194143,7.044370514705866,0.6517151386180071,0.57678259638467,0.0,0.0,0.0,0.0,Common Ion,MEX,2019-01-30 12:54:00 - Winter,1.25 mg/l,Field Measurement,False,Lake,International Water Assessment,Low,Environment Canada Lab,True,Snowy,Fisheries Act,Mixed Land Use,Winter,2019-01-30 12:54:00,2019,1,30,True,False,False,1.25,mg/l,True
44.80581,-6.6494,ITA00400,0.3,O2-Dis-Sat,Fair,dissolved_gas,11.42319997333256,114.049607678266,95.0,1007.9561341321137,-1.0602333574789649,2.0,8.093491252294463,26.833356103787903,28.69707963303697,5.337824066571537,8.281903073411344,12.180641560194143,7.044370514705866,0.7257037488338834,0.5947565554436254,0.0,0.0,0.0,0.0,Other,ITA,2018-04-16 12:00:00 - Spring,0.0 mg/l,Grab Sample,False,Marine,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Forest Dominant,Spring,2018-04-16 12:00:00,2018,4,16,True,False,False,0.0,mg/l,False
36.339265,-6.6494,MEX03564,0.3,FECALCOLI,Fair,dissolved_gas,7.007713521975827,78.73004503075921,66.33764568017713,1008.9500826941955,1.0758568539959823,2.0,9.608324895292592,37.07201439250786,23.878040167309265,6.134553161903108,8.363029604500158,12.180641560194143,4.3098530440355685,0.7419658090457575,0.5822486660342114,0.0,0.0,0.0,0.0,Other,MEX,2018-02-22 12:00:00 - Winter,4352.0 1/100 ml,Automated Sample,True,Reservoir,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Mixed Land Use,Winter,2018-02-22 12:00:00,2018,2,22,True,False,False,4352.0,1/100 ml,True
27.93194444,-6.6494,CAN00023,0.3,O2-Dis-Sat,Unknown,dissolved_gas,15.58988975866716,78.73004503075921,76.61640251841388,1008.5124443422259,0.0142639280248788,1.0,8.003727519293573,40.47660341634393,26.70390256713427,3.4887580999279764,8.363029604500158,9.638118496041074,3.2984206381101515,0.7370833224345243,0.6143639932575765,1.0,0.0,0.0,0.0,Other,IND,2005-01-08 00:00:00 - Winter,91.5209 %,Grab Sample,False,Groundwater,International Water Assessment,Medium,International Water Quality Lab,True,Clear,International Water Quality Standards,Agricultural Dominant,Winter,2005-01-08 00:00:00,2005,1,8,True,False,False,91.5209,%,True
41.78055556,-6.6494,USA00526,0.3,Ca-Dis,Fair,dissolved_gas,7.007713521975827,78.73004503075921,80.02421453759857,1009.0667917707638,0.963894400351684,1.0,16.269484239093362,29.983618619870427,24.90509256788321,4.868861944001055,8.363029604500158,9.773406383340802,6.077885353823928,0.832157510896811,0.5494362808931871,0.0,0.0,0.0,0.0,Other,MEX,2016-11-14 11:00:00 - Fall,63.0 mg/l,Automated Sample,True,Lake,International Water Assessment,Low,International Water Quality Lab,True,Rainy,International Water Quality Standards,Forest Dominant,Fall,2016-11-14 11:00:00,2016,11,14,True,False,False,63.0,mg/l,True
58.77833,-6.6494,SWE00055,0.3,Cu-Tot,Fair,copper,-6.4062134118962355,78.24033960473034,84.77293436803383,1009.0667917707638,1.0758568539959823,1.0,6.65139464348372,31.73925211044281,25.890669348726853,4.415706858360785,7.32759555960147,12.180641560194143,5.04490494196622,0.7024330403349344,0.5822486660342114,0.0,0.0,0.0,0.0,Heavy Metal,SWE,2015-07-14 00:00:00 - Summer,0.77 µg/l,Composite Sample,False,Lake,International Water Assessment,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Mixed Land Use,Summer,2015-07-14 00:00:00,2015,7,14,True,False,False,0.77,µg/l,False
16.71472222,-6.6494,CAN00023,0.3,Cl-Dis,Unknown,chloride,20.343947215176208,78.73004503075921,75.09140937711135,1007.9561341321137,0.0383866949874764,3.0,8.649565196398173,41.6369934724876,19.77449454199375,4.223868145056223,8.60398032628305,12.668175626605388,4.442922691175824,0.7064013372000623,0.6148679548139309,0.0,0.0,0.0,0.0,Common Ion,MEX,2000-05-22 00:00:00 - Spring,25.81 mg/l,Composite Sample,False,Reservoir,International Water Assessment,Very Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Urban Dominant,Spring,2000-05-22 00:00:00,2000,5,22,True,False,False,25.81,mg/l,True
36.339265,-6.6494,MEX03615,0.3,ECOLI,Fair,indicator_organism,14.010473407302737,106.998818680394,82.93831463423517,1009.0667917707638,0.0142639280248788,3.0,10.68394935123373,33.60048350317547,26.757199545293734,9.382124947556113,8.363029604500158,6.574273691339871,5.04490494196622,0.7733948183052473,0.5616715206441701,0.0,0.0,0.0,0.0,Other,MEX,2013-06-26 12:00:00 - Summer,0.0 mg/l,Field Measurement,True,Lake,International Water Assessment,Medium,International Water Quality Lab,False,Cloudy,International Water Quality Standards,Forest Dominant,Summer,2013-06-26 12:00:00,2013,6,26,True,False,False,0.0,mg/l,False
